carat,cut,color,clarity,depth,table,price,measurements
1.01,Excellent,E,VS1,61.9,57.0,"$8,920",6.38x6.42x3.96 mm
0.93,Excellent,D,VVS2,62.5,57.0,"$7,020",6.19x6.22x3.88 mm
0.90,Excellent,H,VS2,59.9,60.0,"$4,000",6.3x6.32x3.78 mm
1.50,Excellent,I,SI1,62.7,57.0,"$9,290",7.24x7.29x4.55 mm
1.51,Excellent,I,SI1,62.2,55.0,"$9,340",7.31x7.35x4.56 mm
0.80,Excellent,F,VVS2,62.2,59.0,"$4,170",5.89x5.92x3.67 mm
0.94,Excellent,E,VVS1,62.6,59.0,"$7,050",6.21x6.25x3.9 mm
0.90,Excellent,E,VVS1,60.7,58.0,"$7,730",6.22x6.25x3.79 mm
0.88,Excellent,E,VS2,61.8,57.0,"$4,430",6.09x6.12x3.77 mm
1.02,Excellent,E,VS2,61.2,57.0,"$7,630",6.48x6.5x3.97 mm
0.71,Excellent,D,IF,61.7,57.0,"$6,050",5.73x5.75x3.54 mm
1.26,Excellent,G,VS2,62.6,56.0,"$8,120",6.87x6.91x4.31 mm
1.01,Very Good,F,VS1,61.1,63.0,"$5,910",6.42x6.46x3.93 mm
1.07,Excellent,E,SI1,62.0,57.0,"$6,850",6.52x6.55x4.05 mm
1.08,Excellent,I,VVS1,61.7,57.0,"$6,080",6.56x6.58x4.05 mm
1.09,Excellent,I,VVS1,60.5,60.0,"$5,440",6.63x6.66x4.02 mm
1.41,Excellent,I,VVS1,61.6,57.0,"$9,920",7.18x7.2x4.43 mm
0.91,Excellent,E,VVS2,61.8,57.0,"$7,930",6.2x6.22x3.84 mm
1.09,Excellent,H,VS1,61.5,57.0,"$6,500",6.59x6.61x4.06 mm
1.00,Excellent,D,VS2,62.2,57.0,"$6,400",6.36x6.39x3.96 mm
1.07,Excellent,F,VS2,62.4,58.0,"$6,910",6.5x6.53x4.07 mm
1.06,Excellent,F,VS2,62.1,58.0,"$6,850",6.5x6.54x4.05 mm
0.77,Excellent,F,VVS1,62.2,56.0,"$4,130",5.85x5.89x3.65 mm
0.90,Excellent,E,IF,62.5,56.0,"$10,030",6.12x6.17x3.84 mm
0.83,Excellent,E,VS1,61.6,55.0,"$4,210",6.02x6.05x3.72 mm
1.00,Excellent,E,VS1,62.3,58.0,"$6,900",6.33x6.37x3.96 mm
1.23,Excellent,H,VVS1,61.6,57.0,"$8,480",6.86x6.89x4.23 mm
1.23,Excellent,H,VVS1,61.6,57.0,"$8,480",6.83x6.87x4.22 mm
0.91,Excellent,H,VVS1,61.7,57.0,"$5,340",6.18x6.21x3.82 mm
1.05,Excellent,D,VVS2,61.3,60.0,"$9,140",6.53x6.57x4.02 mm
0.80,Excellent,G,IF,61.6,57.0,"$4,810",5.94x5.97x3.67 mm
0.91,Excellent,G,VS1,62.0,59.0,"$4,850",6.22x6.24x3.87 mm
1.01,Excellent,G,VS1,60.8,57.0,"$7,140",6.48x6.51x3.95 mm
1.15,Excellent,D,SI2,62.3,58.0,"$6,340",6.67x6.7x4.17 mm
1.27,Excellent,H,VVS2,61.7,57.0,"$8,750",6.91x6.94x4.28 mm
0.90,Excellent,G,VVS1,61.7,57.0,"$6,600",6.16x6.19x3.81 mm
1.03,Excellent,F,VS1,61.7,56.0,"$8,340",6.49x6.51x4.01 mm
1.05,Excellent,I,VVS1,61.5,57.0,"$5,920",6.5x6.52x4 mm
1.30,Excellent,I,VVS1,61.7,56.0,"$8,810",6.95x6.99x4.3 mm
1.13,Excellent,D,VS2,61.8,57.0,"$9,200",6.64x6.67x4.12 mm
1.30,Excellent,H,VS2,61.7,57.0,"$8,640",6.95x6.98x4.3 mm
0.92,Excellent,G,IF,61.4,55.0,"$7,230",6.28x6.31x3.87 mm
1.00,Excellent,G,VVS1,62.7,56.0,"$5,740",6.34x6.38x3.99 mm
0.90,Excellent,F,VS1,62.5,57.0,"$5,000",6.11x6.15x3.83 mm
1.06,Excellent,E,SI1,61.3,57.0,"$6,410",6.56x6.59x4.03 mm
1.02,Excellent,E,VVS2,62.3,57.0,"$9,330",6.39x6.42x3.99 mm
0.78,Excellent,E,VVS2,61.9,58.0,"$4,050",5.85x5.88x3.63 mm
0.91,Excellent,D,VVS1,61.6,57.0,"$8,480",6.19x6.22x3.83 mm
1.10,Excellent,D,VS2,61.8,57.0,"$8,780",6.61x6.64x4.1 mm
0.94,Excellent,D,VS2,61.5,57.0,"$5,630",6.29x6.33x3.88 mm
0.90,Excellent,F,VS2,62.7,57.0,"$4,430",6.11x6.15x3.84 mm
1.00,Excellent,F,VS2,60.1,58.0,"$6,480",6.48x6.52x3.91 mm
0.75,Excellent,F,VVS1,62.5,56.0,"$4,030",5.8x5.83x3.63 mm
0.90,Excellent,F,VVS1,61.5,56.0,"$8,120",6.16x6.19x3.8 mm
0.90,Excellent,E,VS1,62.3,57.0,"$5,380",6.13x6.16x3.83 mm
0.84,Excellent,E,VS1,61.4,57.0,"$4,670",6.01x6.04x3.7 mm
0.90,Excellent,E,VS1,61.8,60.0,"$5,380",6.16x6.2x3.81 mm
1.33,Excellent,H,VS2,62.7,58.0,"$8,440",6.95x6.99x4.37 mm
1.00,Excellent,G,VS1,62.3,57.0,"$6,280",6.36x6.39x3.97 mm
0.85,Excellent,E,VS2,62.3,58.0,"$4,280",5.99x6.03x3.75 mm
1.11,Excellent,I,VS1,61.5,57.0,"$5,510",6.62x6.64x4.08 mm
1.08,Excellent,J,VVS2,61.5,56.0,"$4,640",6.59x6.62x4.06 mm
0.85,Excellent,F,VS1,61.8,58.0,"$4,670",6.07x6.1x3.76 mm
0.91,Excellent,D,VVS1,61.5,57.0,"$10,040",6.2x6.25x3.83 mm
0.91,Excellent,D,VVS1,62.3,59.0,"$6,900",6.17x6.2x3.85 mm
1.30,Excellent,H,VS1,62.2,59.0,"$8,650",6.93x6.96x4.32 mm
1.23,Excellent,F,VS2,61.6,57.0,"$8,750",6.83x6.87x4.22 mm
1.33,Excellent,H,VS2,61.9,55.0,"$8,830",7.02x7.06x4.36 mm
1.01,Excellent,F,VVS2,62.6,59.0,"$7,890",6.34x6.38x3.98 mm
1.05,Excellent,G,IF,60.8,60.0,"$7,470",6.53x6.57x3.99 mm
1.01,Excellent,G,VS1,62.5,58.0,"$6,340",6.35x6.39x3.98 mm
0.82,Excellent,G,VVS1,61.8,57.0,"$4,590",5.96x5.99x3.69 mm
0.81,Excellent,D,VS1,61.6,57.0,"$4,740",6x6.02x3.7 mm
0.91,Excellent,D,VS1,61.6,57.0,"$6,620",6.19x6.22x3.82 mm
0.91,Excellent,G,VS2,61.5,57.0,"$4,690",6.17x6.19x3.81 mm
0.94,Excellent,G,VS2,62.6,57.0,"$4,840",6.19x6.23x3.89 mm
0.94,Excellent,G,VS2,61.2,59.0,"$4,840",6.27x6.29x3.84 mm
0.93,Excellent,E,SI1,61.4,57.0,"$4,280",6.27x6.3x3.86 mm
0.98,Excellent,I,VS2,61.2,60.0,"$4,290",6.37x6.41x3.91 mm
1.01,Very Good,E,VVS2,63.5,60.0,"$7,520",6.29x6.32x4 mm
0.90,Excellent,G,VVS2,61.1,60.0,"$5,050",6.2x6.24x3.8 mm
0.90,Excellent,F,VS2,61.4,60.0,"$4,430",6.17x6.2x3.8 mm
0.94,Excellent,F,VS2,62.5,59.0,"$5,180",6.23x6.28x3.91 mm
0.93,Excellent,F,VS2,62.6,57.0,"$4,850",6.19x6.22x3.88 mm
0.90,Excellent,E,VS1,62.6,58.0,"$5,700",6.12x6.15x3.84 mm
1.03,Excellent,D,VVS2,62.2,57.0,"$9,620",6.44x6.46x4.01 mm
0.95,Excellent,D,VVS2,62.6,57.0,"$7,600",6.23x6.25x3.91 mm
0.97,Excellent,H,VS2,62.1,59.0,"$4,530",6.28x6.32x3.92 mm
0.91,Excellent,E,VVS1,61.8,58.0,"$8,290",6.15x6.19x3.81 mm
0.90,Excellent,E,VS2,62.6,57.0,"$5,000",6.11x6.15x3.84 mm
1.07,Excellent,H,VVS2,60.8,56.0,"$6,740",6.63x6.65x4.03 mm
1.25,Excellent,H,VVS2,62.2,57.0,"$8,200",6.84x6.89x4.27 mm
0.90,Very Good,G,VVS1,62.5,56.0,"$5,470",6.11x6.13x3.83 mm
1.01,Excellent,G,VVS1,62.1,57.0,"$8,240",6.38x6.41x3.97 mm
0.98,Excellent,G,VVS1,61.8,59.0,"$6,760",6.35x6.38x3.94 mm
1.05,Excellent,D,VS1,62.3,57.0,"$7,330",6.45x6.49x4.03 mm
0.90,Excellent,G,VS2,62.2,59.0,"$4,400",6.13x6.16x3.82 mm
0.98,Excellent,E,SI1,62.2,58.0,"$5,580",6.35x6.38x3.96 mm
0.90,Excellent,E,VVS2,62.0,60.0,"$6,700",6.15x6.19x3.83 mm
0.79,Excellent,E,VVS2,62.6,55.0,"$4,100",5.89x5.92x3.69 mm
1.04,Excellent,H,VS1,61.9,57.0,"$6,210",6.47x6.5x4.02 mm
1.35,Excellent,H,VS1,61.8,56.0,"$9,640",7.04x7.07x4.36 mm
0.94,Excellent,F,VS2,62.5,58.0,"$5,180",6.19x6.23x3.88 mm
1.09,Excellent,D,VVS2,62.6,57.0,"$9,460",6.53x6.57x4.1 mm
0.91,Excellent,D,VVS2,62.2,58.0,"$6,880",6.16x6.18x3.84 mm
1.00,Excellent,D,VVS2,62.0,60.0,"$9,360",6.36x6.4x3.95 mm
1.10,Excellent,F,VVS2,62.3,58.0,"$9,100",6.55x6.57x4.09 mm
1.00,Excellent,F,VVS2,60.9,58.0,"$7,820",6.43x6.45x3.92 mm
0.83,Excellent,G,IF,61.5,56.0,"$4,530",6.02x6.06x3.71 mm
1.00,Excellent,G,IF,61.3,59.0,"$7,140",6.43x6.47x3.95 mm
0.96,Excellent,E,VVS1,61.8,57.0,"$9,710",6.3x6.33x3.9 mm
0.96,Excellent,E,VVS1,61.5,57.0,"$9,210",6.31x6.34x3.89 mm
1.24,Excellent,E,VS2,61.8,57.0,"$9,630",6.86x6.9x4.25 mm
1.09,Excellent,E,VS2,60.9,57.0,"$7,230",6.63x6.67x4.05 mm
1.35,Excellent,I,VS1,61.7,56.0,"$8,080",7.05x7.08x4.36 mm
1.08,Excellent,G,VVS1,61.9,57.0,"$9,270",6.56x6.59x4.07 mm
0.91,Very Good,D,VS1,59.7,60.0,"$5,910",6.25x6.27x3.74 mm
0.90,Excellent,G,VS2,61.7,56.0,"$4,640",6.17x6.2x3.82 mm
1.02,Excellent,G,VS2,61.8,57.0,"$6,320",6.42x6.44x3.97 mm
1.03,Excellent,F,VS1,61.6,57.0,"$7,430",6.47x6.5x4 mm
1.00,Excellent,E,SI1,60.7,59.0,"$6,420",6.42x6.47x3.91 mm
0.91,Excellent,D,VVS1,61.8,57.0,"$10,040",6.2x6.24x3.84 mm
1.35,Excellent,H,VS1,62.2,58.0,"$9,210",7.02x7.06x4.38 mm
0.75,Excellent,F,VVS1,61.8,57.0,"$4,250",5.8x5.82x3.59 mm
0.92,Excellent,E,IF,61.4,57.0,"$8,110",6.22x6.24x3.82 mm
1.14,Excellent,H,VVS1,61.8,57.0,"$7,090",6.68x6.73x4.14 mm
0.91,Excellent,G,IF,61.8,57.0,"$6,770",6.17x6.21x3.82 mm
1.01,Very Good,G,VS1,61.4,55.0,"$7,140",6.39x6.43x3.94 mm
1.05,Excellent,H,VVS2,61.6,57.0,"$6,620",6.47x6.5x4 mm
1.08,Excellent,G,VVS1,61.4,57.0,"$8,260",6.55x6.58x4.03 mm
0.82,Excellent,G,VVS1,61.6,57.0,"$4,380",5.96x5.98x3.68 mm
1.41,Very Good,I,VS2,63.4,55.0,"$7,530",7.04x7.08x4.48 mm
0.91,Excellent,D,VVS1,61.7,57.0,"$10,040",6.19x6.23x3.83 mm
1.09,Excellent,I,VVS2,61.8,58.0,"$5,450",6.62x6.64x4.1 mm
0.91,Excellent,F,VVS1,61.6,57.0,"$8,200",6.2x6.22x3.82 mm
1.34,Excellent,G,SI1,61.9,57.0,"$8,890",7.01x7.03x4.34 mm
1.13,Excellent,H,VS2,61.8,57.0,"$6,230",6.65x6.67x4.11 mm
1.00,Excellent,F,VVS2,61.6,57.0,"$9,360",6.39x6.43x3.95 mm
0.82,Excellent,E,VVS1,61.7,56.0,"$5,670",5.98x6.02x3.7 mm
0.91,Excellent,E,VVS1,61.7,56.0,"$9,240",6.2x6.23x3.83 mm
0.97,Excellent,G,VS2,62.7,58.0,"$5,260",6.26x6.3x3.93 mm
0.94,Excellent,E,VVS2,62.2,58.0,"$6,970",6.22x6.26x3.88 mm
0.90,Excellent,G,VVS2,62.0,57.0,"$5,380",6.15x6.19x3.82 mm
0.95,Excellent,F,VS2,62.5,55.0,"$5,230",6.26x6.28x3.92 mm
0.90,Excellent,F,VS2,61.9,58.0,"$4,700",6.13x6.16x3.8 mm
0.91,Excellent,H,VVS1,61.0,60.0,"$4,480",6.21x6.26x3.8 mm
0.76,Excellent,E,VVS1,61.8,58.0,"$4,500",5.85x5.87x3.62 mm
1.62,Excellent,J,VVS1,59.1,61.0,"$8,560",7.68x7.71x4.55 mm
1.00,Very Good,E,VVS1,62.1,61.0,"$7,560",6.41x6.44x3.99 mm
1.79,Good,J,SI2,59.6,66.0,"$6,690",7.72x7.88x4.65 mm
1.50,Very Good,J,SI2,60.1,57.0,"$5,930",7.32x7.38x4.42 mm
1.04,Very Good,J,VVS1,58.8,65.0,"$5,320",6.56x6.61x3.87 mm
0.76,Excellent,F,VVS2,58.8,61.0,"$4,580",5.99x6.02x3.53 mm
0.90,Excellent,G,VS1,60.0,61.0,"$5,800",6.26x6.28x3.76 mm
1.00,Very Good,I,VVS2,63.9,57.0,"$6,340",6.34x6.36x4.06 mm
0.90,Very Good,H,VS1,63.5,59.0,"$4,520",6.11x6.15x3.9 mm
1.30,Excellent,H,VS1,62.0,56.0,"$9,750",6.97x6.99x4.33 mm
0.90,Very Good,G,VS1,61.0,60.0,"$5,080",6.12x6.26x3.77 mm
1.06,Excellent,I,VVS2,63.2,56.0,"$6,232",6.49x6.52x4.11 mm
0.84,Excellent,H,VVS1,63.0,55.0,"$4,340",6.01x6.04x3.8 mm
1.01,Excellent,E,VVS2,59.5,60.0,"$9,080",6.57x6.6x3.92 mm
1.00,Excellent,G,VVS2,63.3,55.0,"$8,120",6.3x6.38x4.01 mm
0.90,Very Good,H,VVS2,59.0,66.0,"$5,270",6.25x6.26x3.69 mm
1.01,Excellent,D,SI2,60.3,61.0,"$6,010",6.46x6.48x3.9 mm
0.90,Excellent,H,VS1,59.2,62.0,"$5,600",6.3x6.32x3.74 mm
1.00,Very Good,F,VS1,63.8,55.0,"$8,280",6.23x6.27x3.99 mm
1.17,Excellent,I,VVS2,62.0,56.0,"$6,910",6.77x6.79x4.21 mm
1.24,Excellent,I,VS1,58.6,61.0,"$8,110",7.04x7.06x4.13 mm
0.81,Excellent,E,VS2,60.2,54.0,"$4,010",6.08x6.12x3.67 mm
0.90,Very Good,D,VVS2,62.4,60.0,"$6,480",6.16x6.17x3.84 mm
0.90,Very Good,E,VVS2,61.7,63.0,"$5,870",6.18x6.25x3.83 mm
1.00,Very Good,E,SI1,63.4,57.0,"$5,560",6.33x6.38x4.03 mm
1.22,Excellent,I,VVS1,61.9,60.0,"$8,460",6.83x6.85x4.23 mm
0.90,Excellent,E,VVS2,58.2,62.0,"$7,760",6.33x6.35x3.69 mm
1.00,Very Good,I,SI1,63.5,56.0,"$4,190",6.33x6.36x4.03 mm
1.00,Excellent,I,VVS1,62.6,55.0,"$4,400",6.38x6.42x4.01 mm
1.51,Very Good,J,VVS2,64.3,57.0,"$6,440",7.12x7.19x4.6 mm
1.01,Excellent,H,VVS1,61.4,59.0,"$4,190",6.39x6.43x3.94 mm
1.10,Excellent,H,VVS1,62.2,56.0,"$5,310",6.59x6.61x4.11 mm
1.06,Excellent,H,VVS1,61.8,57.0,"$5,120",6.51x6.55x4.04 mm
1.01,Very Good,D,SI1,64.8,57.0,"$4,260",6.19x6.27x4.04 mm
1.02,Very Good,G,VVS2,63.7,57.0,"$4,820",6.29x6.36x4.03 mm
1.02,Excellent,F,VVS2,60.8,60.0,"$6,330",6.5x6.52x3.96 mm
1.01,Excellent,E,SI1,61.2,61.0,"$4,190",6.43x6.47x3.95 mm
0.91,Excellent,E,VVS1,62.0,60.0,"$8,530",6.18x6.23x3.85 mm
0.90,Excellent,G,VVS1,59.0,60.0,"$6,060",6.31x6.35x3.74 mm
0.91,Excellent,H,VVS1,62.2,57.0,"$4,640",6.17x6.2x3.85 mm
1.30,Excellent,H,SI2,61.8,60.0,"$6,490",6.98x7.02x4.33 mm
1.50,Very Good,K,VS1,63.8,59.0,"$4,060",7.06x7.16x4.54 mm
0.90,Excellent,G,IF,61.9,62.0,"$4,340",6.13x6.18x3.81 mm
1.01,Excellent,I,VS1,61.8,60.0,"$4,400",6.38x6.43x3.96 mm
1.01,Excellent,I,VS2,62.2,57.0,"$4,050",6.4x6.43x3.99 mm
1.02,Excellent,G,SI2,62.4,57.0,"$4,250",6.41x6.46x4.01 mm
0.92,Excellent,D,VVS1,62.4,58.0,"$8,030",6.16x6.19x3.86 mm
1.53,Excellent,J,SI2,62.5,58.0,"$7,190",7.28x7.33x4.56 mm
1.02,Excellent,F,SI2,62.3,57.0,"$4,400",6.42x6.46x4.02 mm
1.01,Very Good,H,VS1,62.2,58.0,"$4,520",6.38x6.4x3.98 mm
1.31,Excellent,J,VS2,62.3,55.0,"$4,610",6.98x7x4.36 mm
0.92,Excellent,E,VS2,61.5,59.0,"$4,410",6.19x6.23x3.82 mm
1.00,Excellent,D,VS2,62.8,54.0,"$6,960",6.36x6.39x4 mm
1.33,Excellent,J,VS1,62.4,57.0,"$4,990",6.99x7.04x4.38 mm
0.90,Excellent,G,VS1,62.0,58.0,"$4,310",6.12x6.16x3.81 mm
0.90,Excellent,E,VVS1,61.7,58.0,"$7,540",6.15x6.19x3.81 mm
1.00,Excellent,D,VS2,62.5,57.0,"$6,960",6.35x6.39x3.98 mm
1.32,Excellent,H,VS2,61.9,58.0,"$6,660",6.99x7.04x4.35 mm
0.90,Excellent,D,VS1,62.5,57.0,"$5,350",6.13x6.17x3.84 mm
1.06,Excellent,I,VS2,62.1,57.0,"$4,240",6.5x6.52x4.04 mm
0.96,Excellent,F,VVS1,62.4,58.0,"$7,670",6.28x6.32x3.93 mm
1.01,Excellent,E,SI1,62.2,58.0,"$5,670",6.4x6.43x3.99 mm
1.01,Excellent,E,VS2,61.5,58.0,"$6,560",6.42x6.45x3.96 mm
1.03,Excellent,H,VS2,62.5,58.0,"$5,050",6.39x6.43x4.01 mm
1.21,Excellent,H,VS1,61.5,56.0,"$5,960",6.86x6.88x4.23 mm
1.20,Excellent,J,VS2,61.8,58.0,"$4,230",6.79x6.85x4.21 mm
1.03,Excellent,F,VS1,62.6,56.0,"$6,700",6.47x6.5x4.06 mm
1.02,Excellent,I,SI1,61.2,58.0,"$4,090",6.46x6.48x3.96 mm
1.70,Excellent,K,SI1,60.2,59.0,"$8,400",7.68x7.72x4.63 mm
1.51,Excellent,K,SI1,61.9,58.0,"$6,500",7.32x7.37x4.55 mm
1.51,Excellent,I,VS1,62.5,55.0,"$9,290",7.32x7.36x4.58 mm
1.00,Excellent,I,SI1,62.2,56.0,"$4,020",6.38x6.4x3.97 mm
1.51,Excellent,H,SI2,62.5,58.0,"$9,260",7.31x7.37x4.58 mm
1.01,Excellent,F,VVS1,62.6,57.0,"$8,780",6.4x6.45x4.03 mm
1.51,Excellent,J,SI1,62.8,58.0,"$7,550",7.25x7.31x4.57 mm
1.29,Excellent,H,VS1,61.6,55.0,"$6,780",7.02x7.05x4.34 mm
1.22,Excellent,I,VS1,62.3,58.0,"$5,210",6.78x6.81x4.23 mm
1.00,Excellent,G,SI2,62.7,57.0,"$4,170",6.32x6.37x3.98 mm
1.84,Excellent,K,VS2,62.4,58.0,"$8,650",7.78x7.82x4.86 mm
1.01,Excellent,H,VVS2,62.7,57.0,"$5,030",6.38x6.39x4.01 mm
1.51,Excellent,K,SI2,62.9,56.0,"$5,440",7.29x7.32x4.59 mm
1.61,Excellent,I,SI2,62.8,58.0,"$7,940",7.43x7.47x4.68 mm
1.40,Excellent,D,SI2,62.0,57.0,"$7,700",7.12x7.16x4.43 mm
1.20,Excellent,H,SI2,61.4,59.0,"$4,200",6.82x6.86x4.2 mm
1.50,Excellent,K,SI2,63.1,55.0,"$5,250",7.24x7.31x4.59 mm
1.50,Excellent,F,SI2,62.3,59.0,"$9,277",7.3x7.33x4.56 mm
0.96,Excellent,E,SI1,62.5,57.0,"$4,310",6.27x6.31x3.93 mm
1.76,Excellent,J,SI2,62.3,57.0,"$4,277",7.67x7.7x4.79 mm
1.12,Very Good,J,IF,62.7,57.0,"$5,530",6.6x6.61x4.14 mm
1.23,Excellent,E,VS1,62.3,57.0,"$9,510",6.85x6.87x4.27 mm
1.19,Excellent,J,VVS1,60.9,58.0,"$5,220",6.83x6.86x4.17 mm
1.50,Good,I,VS1,64.6,58.0,"$9,090",7.11x7.16x4.61 mm
1.08,Excellent,J,VVS2,60.1,61.0,"$4,200",6.63x6.66x4 mm
1.18,Excellent,H,VS1,58.6,57.0,"$7,830",6.97x7x4.09 mm
1.01,Excellent,F,VVS1,61.8,59.0,"$9,020",6.43x6.46x3.98 mm
1.02,Excellent,E,VS1,62.3,57.0,"$6,260",6.38x6.43x3.99 mm
1.09,Excellent,H,VS2,61.4,59.0,"$7,090",6.61x6.65x4.07 mm
1.20,Excellent,H,VS1,59.9,62.0,"$8,340",6.82x6.87x4.1 mm
1.20,Excellent,I,VS1,60.5,61.0,"$7,120",6.87x6.91x4.17 mm
1.21,Excellent,H,VS2,59.8,61.0,"$8,050",6.88x6.93x4.13 mm
1.23,Excellent,H,VS2,60.9,58.0,"$7,950",6.88x6.91x4.2 mm
0.90,Very Good,D,VS2,62.1,58.0,"$4,170",6.17x6.2x3.84 mm
0.92,Excellent,F,VVS2,61.4,59.0,"$4,600",6.2x6.24x3.82 mm
1.08,Excellent,H,VS2,58.9,61.0,"$4,440",6.73x6.76x3.97 mm
1.50,Very Good,J,SI2,62.1,59.0,"$5,450",7.27x7.3x4.52 mm
1.13,Excellent,G,VS1,61.1,57.0,"$6,770",6.71x6.73x4.1 mm
1.10,Excellent,H,VVS1,61.8,58.0,"$4,790",6.59x6.62x4.08 mm
1.24,Excellent,J,VS1,61.1,57.0,"$6,160",6.91x6.96x4.24 mm
1.03,Excellent,H,VVS2,61.8,55.0,"$5,010",6.5x6.52x4.02 mm
1.42,Excellent,E,SI1,62.9,56.0,"$7,650",7.13x7.18x4.5 mm
1.50,Very Good,D,SI1,64.5,57.0,"$9,890",7.03x7.14x4.57 mm
0.94,Excellent,G,IF,60.9,61.0,"$5,120",6.31x6.37x3.86 mm
1.01,Excellent,H,SI2,62.9,56.0,"$4,210",6.35x6.39x4.01 mm
0.90,Excellent,G,VS1,59.9,61.0,"$5,340",6.19x6.23x3.72 mm
0.90,Excellent,I,VS1,61.0,61.0,"$4,310",6.17x6.21x3.78 mm
0.91,Excellent,I,VS1,61.7,58.0,"$4,360",6.2x6.22x3.83 mm
1.60,Excellent,G,SI1,61.9,58.0,"$9,410",7.46x7.49x4.63 mm
1.09,Excellent,E,VS1,62.4,57.0,"$9,010",6.56x6.59x4.1 mm
1.00,Good,F,VVS2,63.6,59.0,"$8,270",6.31x6.36x4.03 mm
1.03,Good,G,VVS2,63.6,60.0,"$7,390",6.23x6.28x3.98 mm
1.01,Very Good,H,VS1,59.1,63.0,"$5,620",6.53x6.56x3.87 mm
0.90,Very Good,G,VVS1,64.6,55.0,"$5,750",6.05x6.1x3.92 mm
1.02,Good,D,VS2,60.8,61.0,"$6,660",6.33x6.47x3.89 mm
1.00,Very Good,D,VS2,60.0,63.0,"$6,910",6.49x6.56x3.92 mm
1.02,Good,G,VVS2,62.4,61.0,"$7,520",6.43x6.47x4.03 mm
1.01,Very Good,G,VS2,60.6,64.0,"$5,530",6.41x6.46x3.9 mm
1.05,Good,E,VS2,60.3,66.0,"$6,120",6.52x6.59x3.95 mm
1.02,Very Good,D,VS1,61.9,60.0,"$8,300",6.4x6.45x3.98 mm
1.04,Good,H,VS1,59.1,66.0,"$5,380",6.6x6.7x3.93 mm
1.01,Very Good,G,VS1,63.6,55.0,"$6,470",6.36x6.42x4.07 mm
1.01,Very Good,H,VS1,58.3,66.0,"$5,620",6.61x6.64x3.86 mm
1.32,Excellent,G,VS2,62.1,58.0,"$8,000",7.03x7.07x4.38 mm
1.02,Very Good,D,VS1,59.9,58.0,"$8,630",6.53x6.56x3.92 mm
1.01,Good,G,VVS2,64.9,57.0,"$7,180",6.22x6.29x4.06 mm
1.00,Good,F,VVS2,63.6,60.0,"$8,270",6.32x6.38x4.04 mm
1.50,Very Good,G,SI1,62.7,60.0,"$8,790",7.13x7.2x4.5 mm
1.01,Very Good,F,VVS2,62.1,63.0,"$6,520",6.31x6.35x3.93 mm
1.50,Excellent,D,SI1,61.6,60.0,"$9,430",7.25x7.33x4.49 mm
0.90,Excellent,E,VVS2,62.7,58.0,"$4,790",6.1x6.15x3.84 mm
1.09,Excellent,I,VVS1,62.1,58.0,"$6,242",6.56x6.61x4.09 mm
1.15,Excellent,I,VS1,62.3,58.0,"$5,050",6.64x6.68x4.14 mm
1.14,Excellent,J,IF,61.3,56.0,"$4,080",6.72x6.74x4.13 mm
1.00,Excellent,F,SI1,61.7,59.0,"$4,140",6.38x6.43x3.96 mm
1.51,Excellent,K,VVS1,61.2,56.0,"$7,860",7.39x7.44x4.54 mm
1.01,Very Good,H,VVS2,63.0,59.0,"$4,000",6.31x6.36x3.99 mm
0.90,Excellent,E,VS1,61.2,56.0,"$6,030",6.2x6.21x3.8 mm
1.02,Excellent,E,VS1,61.7,59.0,"$6,930",6.45x6.47x3.99 mm
1.00,Excellent,H,VS2,61.1,61.0,"$4,550",6.38x6.47x3.92 mm
0.97,Excellent,F,VS2,61.2,58.0,"$4,620",6.33x6.37x3.89 mm
1.80,Excellent,I,VS2,62.7,58.0,"$9,260",7.69x7.74x4.83 mm
1.20,Excellent,F,SI2,63.5,56.0,"$5,810",6.7x6.75x4.27 mm
1.20,Excellent,F,SI2,62.3,56.0,"$4,650",6.79x6.81x4.24 mm
1.50,Excellent,J,VS1,62.7,55.0,"$7,910",7.28x7.32x4.57 mm
2.00,Excellent,K,SI1,63.7,56.0,"$8,040",7.93x7.99x5.07 mm
1.81,Excellent,J,SI1,62.4,58.0,,7.74x7.77x4.84 mm
1.02,Excellent,E,VVS1,61.3,57.0,"$8,170",6.47x6.5x3.98 mm
1.01,Excellent,D,VVS1,62.7,56.0,"$9,655",6.37x6.4x4 mm
1.51,Excellent,K,VS1,62.6,58.0,"$4,450",7.28x7.33x4.57 mm
1.50,Excellent,D,SI2,63.1,56.0,"$6,970",7.23x7.3x4.58 mm
1.50,Very Good,H,VVS2,58.2,61.0,"$9,470",7.5x7.52x4.37 mm
1.50,Very Good,D,SI2,64.3,57.0,"$7,670",7.13x7.16x4.6 mm
1.50,Very Good,J,SI1,62.0,59.0,"$5,860",7.28x7.33x4.53 mm
1.50,Excellent,J,SI2,62.7,57.0,"$5,450",7.27x7.31x4.57 mm
1.03,Excellent,F,VS2,60.3,59.0,"$5,240",6.53x6.57x3.95 mm
1.36,Excellent,E,SI1,62.8,57.0,"$8,180",7.05x7.11x4.45 mm
1.50,Very Good,J,SI1,59.6,63.0,"$6,860",7.3x7.39x4.38 mm
1.01,Very Good,D,VS2,61.1,56.0,"$4,340",6.46x6.51x3.96 mm
1.06,Excellent,D,SI2,60.7,58.0,"$4,320",6.57x6.59x4 mm
1.20,Excellent,I,VS2,61.2,60.0,"$4,190",6.85x6.87x4.2 mm
