carat,cut,color,clarity,depth,table,price,measurements
0.90,Excellent,D,VS1,63.3,56.0,"$4,450",6.11x6.14x3.88 mm
1.01,Excellent,D,VS2,62.8,58.0,"$6,988",6.34x6.38x3.99 mm
1.01,Excellent,D,VS2,62.8,57.0,"$6,523",6.33x6.37x3.99 mm
0.94,Excellent,D,IF,60.8,60.0,"$10,001",6.31x6.34x3.85 mm
1.08,Excellent,G,VS1,62.6,59.0,"$4,352",6.5x6.54x4.08 mm
1.11,Excellent,F,VS1,62.1,58.0,"$7,250",6.56x6.62x4.09 mm
1.01,Excellent,G,VVS2,61.6,58.0,"$6,480",6.42x6.46x3.97 mm
1.00,Excellent,E,VS2,62.6,57.0,"$5,389",6.33x6.37x3.98 mm
1.01,Very Good,E,VS1,64.8,56.0,"$5,648",6.2x6.25x4.04 mm
0.84,Excellent,F,IF,62.5,58.0,"$4,960",6.03x6.05x3.78 mm
0.94,Excellent,F,IF,62.2,57.0,"$7,110",6.24x6.28x3.89 mm
1.07,Excellent,E,VS1,61.7,57.0,"$7,870",6.54x6.56x4.04 mm
1.07,Excellent,G,SI1,62.4,57.0,"$5,240",6.5x6.51x4.06 mm
0.82,Excellent,D,VVS1,61.6,59.0,"$6,242",5.98x6.02x3.7 mm
0.95,Excellent,H,IF,61.6,58.0,"$4,655",6.26x6.29x3.87 mm
1.50,Excellent,J,SI1,62.0,59.0,"$6,404",7.26x7.32x4.52 mm
0.90,Very Good,D,VVS2,64.5,55.0,"$4,385",5.97x6.04x3.88 mm
1.30,Excellent,H,SI1,61.7,58.0,"$5,400",6.98x7.02x4.32 mm
1.21,Excellent,D,SI1,61.7,58.0,"$5,050",6.82x6.84x4.21 mm
2.01,Excellent,I,SI2,61.9,61.0,"$8,618",8.05x8.11x5 mm
1.12,Excellent,D,SI1,58.8,61.0,"$4,277",6.78x6.81x4 mm
1.01,Excellent,D,SI1,63.6,58.0,"$4,234",6.34x6.38x4.04 mm
0.96,Excellent,F,IF,62.5,60.0,"$7,020",6.27x6.3x3.93 mm
0.90,Excellent,D,VVS1,62.8,56.0,"$5,770",6.11x6.15x3.85 mm
1.02,Excellent,F,VS1,61.7,58.0,"$6,610",6.47x6.5x4 mm
1.01,Excellent,H,VVS2,61.9,58.0,"$5,195",6.38x6.42x3.96 mm
0.91,Excellent,F,VS1,62.5,57.0,"$4,363",6.14x6.17x3.84 mm
1.03,Excellent,F,VVS2,62.2,58.0,"$7,765",6.45x6.48x4.02 mm
0.86,Excellent,D,VVS1,61.8,60.0,"$7,387",6.05x6.08x3.75 mm
1.80,Excellent,G,SI2,63.1,55.0,"$8,316",7.7x7.76x4.88 mm
1.70,Excellent,K,SI1,61.9,61.0,"$4,007",7.6x7.66x4.73 mm
1.71,Excellent,K,SI1,62.6,58.0,"$4,352",7.62x7.67x4.78 mm
0.93,Excellent,D,VVS1,60.3,59.0,"$8,597",6.33x6.36x3.83 mm
1.20,Excellent,I,SI1,62.3,56.0,,6.75x6.79x4.21 mm
1.00,Excellent,H,VS1,63.1,56.0,"$4,360",6.34x6.38x4.01 mm
1.51,Excellent,K,VS2,61.8,58.0,"$4,136",7.29x7.33x4.52 mm
0.96,Excellent,E,IF,61.1,59.0,,6.34x6.37x3.88 mm
1.00,Excellent,H,VS2,59.7,59.0,"$4,520",6.55x6.59x3.92 mm
1.00,Very Good,H,VS1,61.2,61.0,"$4,050",6.42x6.5x3.96 mm
1.71,Excellent,K,SI2,60.8,60.0,"$6,740",7.67x7.7x4.67 mm
1.50,Excellent,E,SI2,62.7,58.0,"$8,960",7.23x7.28x4.55 mm
1.20,Excellent,G,SI1,61.2,60.0,"$5,050",6.78x6.81x4.16 mm
1.20,Excellent,H,SI1,63.3,55.0,"$4,540",6.7x6.75x4.26 mm
1.06,Excellent,H,VS2,62.4,59.0,"$4,130",6.49x6.52x4.06 mm
1.50,Excellent,J,VVS1,60.7,61.0,"$6,770",7.38x7.42x4.49 mm
0.99,Excellent,G,VVS1,61.4,62.0,"$5,184",6.34x6.38x3.9 mm
1.01,Excellent,G,SI1,62.5,57.0,"$4,417",6.35x6.39x3.98 mm
0.99,Excellent,D,VS1,62.5,57.0,"$6,340",6.33x6.38x3.97 mm
0.80,Excellent,F,VS1,60.4,59.0,"$4,570",6.01x6.03x3.64 mm
1.50,Excellent,K,SI1,62.5,59.0,"$4,490",7.24x7.3x4.55 mm
1.20,Excellent,G,SI1,60.5,59.0,"$5,281",6.82x6.87x4.14 mm
1.20,Excellent,H,VVS1,59.2,59.0,"$6,790",6.93x6.96x4.11 mm
1.01,Excellent,I,VVS2,62.6,57.0,"$4,439",6.36x6.4x3.99 mm
1.26,Excellent,F,VVS1,62.4,58.0,"$9,690",6.84x6.89x4.28 mm
1.01,Excellent,E,SI1,62.0,59.0,"$4,298",6.42x6.44x3.99 mm
1.06,Excellent,E,SI1,62.4,57.0,"$4,000",6.48x6.51x4.05 mm
0.94,Excellent,F,VS2,62.3,57.0,"$4,080",6.22x6.27x3.89 mm
1.51,Excellent,J,SI1,63.2,57.0,"$4,115",7.27x7.31x4.61 mm
0.99,Excellent,D,VS1,62.6,58.0,"$9,480",6.37x6.38x3.99 mm
1.53,Excellent,H,SI2,62.7,57.0,"$6,970",7.33x7.36x4.61 mm
1.41,Excellent,I,VVS2,61.9,58.0,"$6,980",7.12x7.16x4.42 mm
1.10,Excellent,E,VS2,62.8,56.0,"$6,480",6.58x6.61x4.14 mm
1.01,Excellent,E,SI1,62.8,57.0,"$4,460",6.3x6.39x3.99 mm
0.90,Excellent,D,VVS1,61.4,60.0,"$7,852",6.13x6.18x3.78 mm
1.00,Excellent,E,VS1,62.6,58.0,"$6,836",6.33x6.38x3.98 mm
0.86,Excellent,D,VVS1,62.7,56.0,"$6,890",6.05x6.08x3.81 mm
1.01,Excellent,E,VS1,61.0,60.0,"$7,139",6.44x6.45x3.93 mm
1.01,Excellent,G,SI1,62.7,56.0,"$4,093",6.36x6.4x4 mm
1.00,Excellent,D,VS1,62.3,57.0,"$7,927",6.34x6.38x3.96 mm
1.00,Excellent,D,VS2,62.8,58.0,"$5,260",6.3x6.35x3.97 mm
1.05,Excellent,E,VS2,62.7,57.0,"$6,178",6.46x6.49x4.06 mm
1.00,Excellent,E,VS2,61.8,61.0,"$5,908",6.35x6.39x3.93 mm
1.01,Excellent,F,VS1,62.3,57.0,"$5,918",6.38x6.41x3.98 mm
1.01,Excellent,E,VS2,63.0,56.0,"$5,746",6.35x6.39x4.02 mm
1.03,Excellent,E,VS2,62.6,57.0,"$6,188",6.43x6.46x4.03 mm
1.00,Excellent,E,VS2,62.5,59.0,"$5,800",6.32x6.36x3.97 mm
1.02,Excellent,D,SI2,62.2,58.0,"$4,568",6.42x6.46x4.01 mm
1.01,Excellent,D,SI2,62.7,56.0,"$4,385",6.36x6.39x4 mm
1.04,Excellent,G,SI1,62.6,56.0,,6.44x6.46x4.04 mm
1.01,Excellent,E,SI1,62.8,56.0,"$5,119",6.36x6.4x4.01 mm
1.01,Excellent,F,VVS2,62.5,58.0,"$6,696",6.36x6.4x3.99 mm
1.00,Excellent,D,SI1,62.8,58.0,"$5,346",6.31x6.35x3.98 mm
1.01,Excellent,D,VS2,63.6,56.0,"$6,826",6.34x6.37x4.04 mm
1.01,Excellent,D,VS2,62.6,58.0,"$6,458",6.33x6.38x3.98 mm
1.00,Excellent,E,VS2,62.5,58.0,"$6,048",6.34x6.37x3.97 mm
1.01,Excellent,E,SI1,62.5,58.0,"$4,709",6.35x6.39x3.98 mm
1.03,Very Good,G,VS1,64.7,57.0,"$4,795",6.23x6.31x4.06 mm
1.01,Excellent,F,VS2,62.4,58.0,"$5,616",6.37x6.4x3.99 mm
1.04,Excellent,F,VS2,62.9,58.0,"$5,400",6.43x6.47x4.06 mm
1.00,Excellent,G,SI1,62.8,59.0,"$4,018",6.32x6.36x3.98 mm
1.01,Excellent,D,SI1,62.8,57.0,"$5,551",6.39x6.41x4.02 mm
1.10,Excellent,D,SI1,62.6,58.0,"$5,864",6.52x6.56x4.1 mm
1.00,Excellent,E,SI1,61.7,54.0,"$5,000",6.41x6.45x3.97 mm
1.06,Excellent,D,SI1,60.0,60.0,"$4,644",6.59x6.62x3.96 mm
1.20,Excellent,H,SI1,62.0,59.0,"$4,750",6.8x6.83x4.23 mm
1.18,Excellent,F,VS1,62.5,56.0,"$5,200",6.73x6.79x4.22 mm
1.00,Excellent,D,VVS2,62.6,58.0,"$5,670",6.31x6.37x3.97 mm
1.01,Excellent,F,VS2,62.8,56.0,,6.35x6.4x4.01 mm
0.92,Excellent,D,VVS1,59.8,59.0,"$8,580",6.32x6.36x3.79 mm
0.96,Excellent,D,VVS1,60.7,60.0,"$8,888",6.36x6.39x3.87 mm
1.54,Excellent,J,SI2,62.5,58.0,"$6,180",7.31x7.34x4.58 mm
1.20,Excellent,G,SI1,62.2,55.0,"$4,741",6.8x6.82x4.24 mm
0.82,Excellent,F,VVS1,61.2,57.0,"$4,936",6.02x6.04x3.69 mm
1.00,Excellent,E,VS2,62.6,57.0,"$9,360",6.33x6.37x3.98 mm
1.50,Very Good,I,SI2,64.2,56.0,"$6,710",7.1x7.16x4.58 mm
1.30,Excellent,G,SI1,62.5,58.0,"$8,430",6.91x6.96x4.34 mm
1.00,Excellent,D,SI1,62.5,58.0,"$7,320",6.36x6.4x3.99 mm
0.92,Excellent,D,SI2,62.6,54.0,"$4,320",6.22x6.23x3.9 mm
1.00,Very Good,F,SI1,62.8,59.0,"$4,082",6.24x6.31x3.94 mm
1.00,Excellent,G,VS2,62.6,59.0,"$6,770",6.35x6.38x3.99 mm
1.00,Excellent,G,SI2,62.0,57.0,"$4,950",6.37x6.4x3.96 mm
1.20,Excellent,G,VS2,62.7,59.0,"$8,470",6.73x6.78x4.23 mm
1.02,Excellent,H,SI1,61.8,59.0,"$4,850",6.45x6.47x3.99 mm
0.90,Excellent,D,SI2,63.1,55.0,"$4,250",6.1x6.13x3.86 mm
1.00,Very Good,E,SI1,63.8,57.0,"$4,309",6.27x6.3x4.01 mm
1.50,Excellent,H,SI2,61.7,58.0,"$9,040",7.29x7.34x4.52 mm
1.00,Very Good,F,SI2,63.4,60.0,"$4,590",6.26x6.31x3.98 mm
0.94,Excellent,D,SI1,62.9,56.0,"$5,700",6.23x6.26x3.93 mm
1.37,Excellent,G,SI2,62.9,56.0,"$7,170",7.03x7.07x4.43 mm
1.01,Excellent,D,SI2,62.6,56.0,"$6,190",6.38x6.42x4.01 mm
1.01,Excellent,F,VVS2,62.4,57.0,"$9,650",6.4x6.44x4.01 mm
1.00,Excellent,E,SI2,62.6,58.0,"$5,350",6.32x6.36x3.97 mm
0.90,Excellent,F,VVS1,63.7,57.0,"$4,890",6.05x6.13x3.88 mm
0.90,Excellent,G,VVS1,59.1,61.0,"$5,020",6.23x6.29x3.7 mm
0.96,Excellent,F,VVS1,58.0,61.0,"$6,100",6.5x6.52x3.78 mm
1.46,Excellent,I,VS1,60.5,59.0,,7.36x7.4x4.47 mm
0.78,Excellent,D,VVS1,59.3,59.0,"$6,718",6.03x6.04x3.58 mm
0.96,Excellent,D,VVS1,60.6,59.0,"$8,446",6.37x6.38x3.87 mm
1.70,Excellent,I,SI2,62.7,57.0,"$7,916",7.55x7.6x4.75 mm
1.61,Excellent,H,SI1,62.4,60.0,"$9,050",7.45x7.5x4.66 mm
1.03,Excellent,E,SI2,60.0,58.0,"$4,850",6.55x6.56x3.93 mm
1.02,Excellent,G,SI1,61.6,59.0,"$4,030",6.38x6.44x3.95 mm
1.01,Excellent,G,SI1,62.3,59.0,"$4,093",6.37x6.41x3.98 mm
1.01,Excellent,E,VS2,62.8,57.0,"$5,843",6.36x6.39x4 mm
1.01,Excellent,G,VS2,62.2,57.0,"$5,044",6.41x6.43x4 mm
1.03,Excellent,G,VS2,62.4,59.0,"$5,184",6.39x6.43x4 mm
1.03,Excellent,F,VS1,59.5,60.0,"$5,627",6.54x6.59x3.91 mm
1.51,Excellent,H,SI2,62.6,56.0,"$5,530",7.28x7.32x4.57 mm
1.01,Excellent,E,SI2,62.8,56.0,"$4,018",6.38x6.41x4.02 mm
2.01,Excellent,K,SI2,62.1,60.0,"$9,083",8.03x8.08x5 mm
1.50,Very Good,H,VS2,64.3,59.0,"$8,370",7.06x7.15x4.57 mm
1.50,Very Good,H,VS2,64.8,55.0,"$8,694",7.06x7.15x4.61 mm
1.07,Excellent,E,SI1,62.1,56.0,"$5,087",6.53x6.56x4.06 mm
1.08,Excellent,E,SI1,62.4,58.0,"$5,400",6.51x6.54x4.07 mm
1.50,Excellent,E,SI2,62.6,58.0,"$8,489",7.25x7.3x4.55 mm
1.50,Excellent,E,SI2,63.2,55.0,"$7,970",7.22x7.31x4.59 mm
1.50,Very Good,F,SI1,63.9,56.0,"$8,888",7.08x7.19x4.56 mm
1.50,Very Good,I,VS1,64.3,58.0,"$5,940",7.05x7.14x4.57 mm
1.51,Very Good,I,VS1,64.4,57.0,"$5,970",7.09x7.18x4.6 mm
1.51,Very Good,I,VS1,64.6,56.0,"$5,970",7.07x7.19x4.61 mm
1.00,Very Good,E,VS1,64.9,57.0,"$4,530",6.16x6.23x4.02 mm
1.00,Very Good,E,VS1,64.8,56.0,"$4,530",6.17x6.26x4.03 mm
1.00,Very Good,E,VS1,63.6,55.0,"$4,530",6.25x6.3x3.99 mm
1.00,Very Good,E,VS1,,,"$4,530",
1.00,Very Good,E,VS1,64.0,57.0,"$4,530",6.18x6.25x3.98 mm
0.99,Excellent,E,VS1,61.6,58.0,"$8,790",6.35x6.38x3.92 mm
1.00,Excellent,E,SI1,62.8,55.0,"$4,072",6.35x6.39x4 mm
0.90,Excellent,D,IF,61.8,61.0,"$7,900",6.15x6.2x3.82 mm
0.86,Excellent,D,VVS1,62.4,57.0,"$7,490",6.05x6.07x3.78 mm
0.85,Excellent,D,VVS1,62.7,58.0,"$7,400",6.03x6.07x3.79 mm
0.90,Excellent,E,VVS1,62.5,57.0,"$6,960",6.15x6.18x3.85 mm
0.90,Excellent,F,VS1,62.8,56.0,"$4,200",6.12x6.17x3.86 mm
0.81,Excellent,D,VVS1,60.2,59.0,"$7,106",6.05x6.08x3.65 mm
0.85,Excellent,F,VVS1,62.7,56.0,"$5,076",6.03x6.05x3.79 mm
1.20,Excellent,F,VVS1,62.6,58.0,"$9,590",6.74x6.77x4.23 mm
1.40,Excellent,E,SI1,62.4,59.0,"$7,920",7.09x7.13x4.43 mm
1.50,Very Good,H,VVS2,64.2,58.0,"$8,980",7.19x7.23x4.63 mm
1.50,Very Good,I,VVS2,64.4,56.0,"$6,920",7.16x7.19x4.62 mm
1.50,Very Good,I,VVS2,63.7,57.0,"$7,050",7.19x7.23x4.59 mm
1.50,Very Good,I,VS1,64.7,58.0,"$6,310",7.16x7.22x4.65 mm
1.50,Very Good,H,VVS2,64.4,57.0,"$8,980",7.16x7.22x4.63 mm
1.50,Very Good,G,VS2,64.7,58.0,"$9,850",7.14x7.2x4.64 mm
1.70,Excellent,K,VS2,62.7,57.0,"$6,360",7.57x7.61x4.76 mm
1.01,Excellent,E,VS1,62.0,58.0,"$7,214",6.42x6.44x3.99 mm
0.80,Excellent,D,VVS1,59.9,58.0,"$7,182",6.03x6.06x3.62 mm
0.88,Excellent,D,VVS1,62.6,59.0,"$7,722",6.08x6.12x3.82 mm
0.87,Excellent,D,VVS1,62.9,55.0,"$7,668",6.05x6.09x3.82 mm
1.01,Excellent,E,VS2,62.1,59.0,"$6,016",6.42x6.44x3.99 mm
1.02,Excellent,F,VS2,62.4,58.0,"$5,800",6.41x6.46x4.02 mm
1.00,Excellent,E,SI1,61.6,59.0,"$4,957",6.35x6.39x3.93 mm
0.97,Excellent,D,VVS1,61.8,58.0,"$9,396",6.34x6.36x3.92 mm
0.94,Excellent,D,VVS1,60.3,59.0,"$9,223",6.31x6.33x3.82 mm
0.92,Excellent,E,IF,62.7,58.0,"$7,258",6.18x6.21x3.88 mm
1.16,Excellent,I,VVS1,60.1,59.0,"$5,087",6.83x6.84x4.1 mm
1.03,Excellent,D,SI1,62.2,58.0,"$5,420",6.47x6.5x4.03 mm
0.83,Excellent,E,VVS1,62.5,56.0,"$5,940",6x6.04x3.76 mm
0.92,Excellent,H,IF,62.0,56.0,"$4,210",6.18x6.22x3.85 mm
0.90,Excellent,E,VVS1,63.7,56.0,"$4,250",6.06x6.14x3.89 mm
0.90,Excellent,D,VS1,62.7,58.0,"$4,849",6.11x6.14x3.84 mm
0.90,Excellent,F,VS1,62.5,58.0,"$4,244",6.11x6.15x3.83 mm
0.90,Excellent,D,IF,60.7,59.0,"$8,813",6.23x6.26x3.79 mm
0.91,Excellent,E,VS1,62.6,57.0,"$4,655",6.16x6.18x3.86 mm
2.00,Excellent,K,SI1,62.9,59.0,"$7,960",7.89x8x5 mm
0.83,Excellent,D,IF,62.2,56.0,"$7,819",6.02x6.03x3.75 mm
0.92,Excellent,D,VVS2,62.5,56.0,"$6,156",6.18x6.19x3.87 mm
0.92,Excellent,D,VVS2,62.6,56.0,"$6,102",6.2x6.22x3.89 mm
0.93,Excellent,D,VVS2,62.9,56.0,"$6,113",6.22x6.23x3.91 mm
1.00,Excellent,G,VS2,62.7,57.0,"$5,065",6.38x6.41x4.01 mm
1.10,Excellent,D,VS2,62.7,58.0,"$7,625",6.55x6.59x4.12 mm
0.90,Excellent,F,VVS1,62.9,57.0,"$6,156",6.1x6.14x3.85 mm
0.94,Excellent,F,VVS1,62.8,55.0,"$6,448",6.22x6.25x3.92 mm
0.90,Excellent,D,VS1,62.5,58.0,"$4,774",6.1x6.14x3.83 mm
1.21,Excellent,G,VVS1,60.1,57.0,"$7,810",6.94x7.01x4.19 mm
2.00,Very Good,I,SI2,64.4,57.0,"$8,920",7.78x7.88x5.04 mm
0.72,Excellent,D,VVS1,60.0,59.0,"$4,136",5.82x5.85x3.5 mm
0.93,Excellent,F,VVS1,62.8,56.0,"$6,350",6.18x6.21x3.89 mm
1.00,Excellent,E,VS2,61.8,59.0,"$5,810",6.33x6.38x3.93 mm
1.09,Excellent,D,VVS2,62.3,57.0,"$9,828",6.56x6.58x4.09 mm
0.85,Excellent,D,IF,62.8,57.0,"$7,916",6x6.04x3.78 mm
0.85,Excellent,F,VVS1,62.7,56.0,"$5,314",6.02x6.06x3.79 mm
0.84,Excellent,F,VVS1,61.9,59.0,"$5,238",6.04x6.08x3.75 mm
0.86,Excellent,D,VVS1,62.3,56.0,"$6,955",6.04x6.07x3.77 mm
0.87,Excellent,D,VVS1,62.7,58.0,"$7,798",6.06x6.09x3.81 mm
1.00,Excellent,G,VS1,62.7,57.0,"$5,810",6.3x6.34x3.96 mm
0.81,Excellent,D,IF,62.5,56.0,"$6,556",5.92x5.96x3.71 mm
0.81,Excellent,D,IF,62.2,58.0,"$6,556",5.92x5.94x3.69 mm
0.91,Excellent,D,VVS2,62.1,56.0,"$5,810",6.17x6.21x3.85 mm
1.01,Excellent,G,VVS2,62.0,57.0,"$6,480",6.4x6.43x3.98 mm
1.21,Excellent,H,VS1,62.2,58.0,"$5,790",6.77x6.82x4.23 mm
1.01,Excellent,E,SI2,62.4,57.0,"$4,018",6.38x6.42x3.99 mm
1.63,Excellent,J,IF,61.1,60.0,"$7,495",7.53x7.57x4.61 mm
0.90,Excellent,D,VVS2,62.5,59.0,"$4,640",6.13x6.17x3.85 mm
1.21,Excellent,E,VS1,59.6,62.0,"$5,630",6.91x6.95x4.13 mm
1.50,Excellent,J,SI1,59.0,61.0,"$4,201",7.43x7.53x4.42 mm
1.53,Excellent,K,VS2,62.9,57.0,"$4,190",7.33x7.36x4.62 mm
1.51,Excellent,K,VS1,63.3,57.0,"$4,406",7.27x7.31x4.62 mm
1.20,Excellent,I,SI1,62.8,57.0,"$4,050",6.72x6.77x4.24 mm
1.16,Excellent,F,VVS2,61.3,58.0,"$6,400",6.71x6.74x4.12 mm
0.80,Excellent,D,VVS2,60.1,60.0,"$4,560",6.03x6.04x3.63 mm
1.20,Excellent,H,VS2,62.6,58.0,"$4,830",6.72x6.76x4.22 mm
1.51,Excellent,E,SI2,62.3,59.0,"$6,790",7.31x7.34x4.56 mm
1.51,Excellent,J,VS2,62.3,60.0,"$7,592",7.28x7.33x4.55 mm
0.91,Excellent,F,VVS1,63.3,57.0,"$4,140",6.12x6.17x3.89 mm
1.40,Excellent,K,SI1,61.3,57.0,"$4,400",7.15x7.21x4.4 mm
1.30,Excellent,F,SI1,62.4,58.0,,6.92x6.97x4.34 mm
1.30,Excellent,I,SI1,61.1,58.0,"$5,476",6.99x7.02x4.28 mm
1.25,Excellent,G,VS2,62.3,56.0,"$6,944",6.86x6.91x4.29 mm
1.20,Excellent,G,SI1,61.4,60.0,"$5,040",6.8x6.84x4.19 mm
1.12,Excellent,E,VVS1,61.5,58.0,"$8,575",6.68x6.71x4.11 mm
0.92,Excellent,E,VVS1,62.0,59.0,"$6,620",6.17x6.21x3.84 mm
0.90,Excellent,G,VVS2,62.5,59.0,"$4,190",6.09x6.15x3.83 mm
0.97,Excellent,D,VVS1,62.8,58.0,"$8,716",6.27x6.31x3.95 mm
1.01,Excellent,H,VS1,62.1,59.0,"$4,100",6.39x6.43x3.98 mm
1.08,Excellent,H,VS1,62.2,58.0,"$4,630",6.5x6.53x4.06 mm
1.11,Excellent,H,VS1,62.0,57.0,"$4,380",6.58x6.62x4.1 mm
0.99,Excellent,E,VS1,61.7,58.0,"$8,770",6.36x6.38x3.93 mm
0.99,Excellent,E,VS1,62.2,58.0,"$8,790",6.34x6.37x3.95 mm
0.99,Excellent,D,VS1,62.6,58.0,"$9,520",6.35x6.38x3.98 mm
1.30,Excellent,J,VS1,62.0,58.0,,6.94x6.99x4.32 mm
1.21,Excellent,E,SI1,61.9,59.0,"$6,059",6.77x6.81x4.2 mm
0.76,Excellent,D,VVS1,62.9,57.0,"$4,450",5.81x5.82x3.66 mm
1.25,Excellent,I,VVS1,62.9,57.0,"$5,000",6.84x6.87x4.31 mm
1.03,Excellent,H,VS1,61.4,58.0,"$4,960",6.47x6.49x3.98 mm
1.00,Excellent,F,VS2,63.7,56.0,"$5,220",6.28x6.33x4.02 mm
1.20,Excellent,D,VS1,63.3,57.0,"$7,750",6.7x6.75x4.26 mm
1.50,Very Good,E,SI1,64.6,57.0,"$9,770",7.06x7.15x4.59 mm
1.02,Excellent,F,VS1,62.0,58.0,"$6,630",6.43x6.45x3.99 mm
1.00,Excellent,F,VS2,63.2,55.0,"$4,770",6.31x6.37x4.01 mm
1.00,Excellent,F,VS2,62.1,54.0,"$4,690",6.37x6.41x3.97 mm
1.00,Excellent,F,VS1,60.8,60.0,"$5,900",6.37x6.42x3.89 mm
1.00,Excellent,F,VS2,63.4,55.0,"$4,690",6.28x6.36x4 mm
1.00,Excellent,F,VS1,62.3,60.0,"$6,040",6.33x6.38x3.96 mm
1.01,Excellent,G,VS2,62.7,59.0,"$4,330",6.35x6.4x4 mm
1.01,Excellent,F,VS1,62.1,62.0,"$5,980",6.37x6.4x3.96 mm
1.00,Excellent,G,VS2,63.4,57.0,"$4,270",6.32x6.37x4.02 mm
1.00,Excellent,F,VS2,62.9,54.0,"$4,790",6.33x6.39x4 mm
1.00,Very Good,G,VS2,64.9,57.0,"$4,020",6.19x6.22x4.03 mm
1.00,Excellent,F,VS2,62.0,53.0,"$5,000",6.36x6.44x3.97 mm
1.00,Excellent,F,VS2,63.7,56.0,"$4,980",6.29x6.34x4.02 mm
1.00,Excellent,F,VS2,59.6,61.0,"$5,000",6.44x6.48x3.85 mm
1.80,Excellent,I,SI2,62.9,56.0,"$7,630",7.7x7.74x4.86 mm
1.25,Excellent,F,SI2,59.3,60.0,"$4,040",6.99x7.03x4.16 mm
1.31,Excellent,H,SI1,61.9,58.0,"$5,780",6.97x6.99x4.32 mm
1.00,Excellent,E,VS2,60.1,60.0,"$5,030",6.41x6.47x3.87 mm
1.02,Excellent,E,SI1,62.6,55.0,"$4,080",6.41x6.45x4.03 mm
1.00,Excellent,D,VVS2,63.3,55.0,"$5,970",6.29x6.38x4.01 mm
1.00,Very Good,F,VS2,64.4,58.0,"$4,230",6.19x6.25x4.01 mm
1.00,Very Good,F,VS2,64.7,58.0,"$4,290",6.18x6.22x4.01 mm
1.40,Excellent,I,VS2,62.6,57.0,"$6,545",7.07x7.12x4.44 mm
0.90,Excellent,E,VVS1,58.5,60.0,"$6,469",6.32x6.36x3.71 mm
0.90,Excellent,G,VVS1,61.9,56.0,"$5,050",6.18x6.21x3.84 mm
2.20,Excellent,J,SI2,63.1,57.0,"$8,770",8.22x8.28x5.2 mm
1.70,Excellent,H,SI1,63.3,56.0,"$9,893",7.53x7.58x4.79 mm
0.91,Excellent,F,VVS2,62.6,58.0,"$4,374",6.13x6.17x3.85 mm
0.94,Excellent,F,VVS2,60.6,60.0,"$5,065",6.31x6.34x3.83 mm
0.90,Excellent,F,VS1,63.5,56.0,"$4,201",6.09x6.13x3.88 mm
1.01,Excellent,E,SI2,62.7,56.0,"$4,104",6.37x6.39x4 mm
1.03,Excellent,E,VVS2,62.9,58.0,"$8,402",6.38x6.42x4.02 mm
1.08,Excellent,I,VS2,61.1,58.0,"$4,007",6.61x6.65x4.05 mm
1.01,Very Good,F,VS2,64.8,57.0,"$4,687",6.18x6.26x4.03 mm
1.04,Excellent,D,VVS2,62.5,58.0,"$9,418",6.41x6.45x4.02 mm
0.90,Excellent,E,VVS2,62.8,56.0,"$5,443",6.13x6.16x3.86 mm
1.10,Excellent,F,VVS2,61.8,59.0,"$8,510",6.56x6.6x4.07 mm
1.01,Excellent,F,VS1,62.0,58.0,"$7,074",6.38x6.42x3.97 mm
1.10,Excellent,D,VVS2,62.7,56.0,"$8,068",6.55x6.59x4.12 mm
1.43,Excellent,H,SI2,61.5,59.0,"$5,870",7.22x7.25x4.45 mm
1.30,Excellent,H,SI2,62.8,58.0,"$5,230",6.87x6.93x4.34 mm
1.25,Excellent,F,SI1,60.5,59.0,"$6,050",6.97x7.01x4.23 mm
1.00,Very Good,D,VVS2,64.2,59.0,"$6,070",6.19x6.23x3.99 mm
1.40,Excellent,J,VVS2,61.4,60.0,"$6,264",7.12x7.16x4.39 mm
1.50,Very Good,I,SI1,61.7,58.0,"$6,642",7.25x7.31x4.49 mm
0.83,Excellent,F,IF,60.9,59.0,"$5,065",6.04x6.07x3.69 mm
1.50,Excellent,I,VS1,62.0,61.0,"$6,960",7.25x7.3x4.51 mm
1.00,Excellent,F,SI2,61.7,59.0,"$4,050",6.38x6.43x3.95 mm
1.41,Excellent,F,SI2,62.8,56.0,"$7,080",7.11x7.15x4.48 mm
1.31,Excellent,H,SI2,62.7,57.0,"$5,350",6.95x6.98x4.37 mm
0.87,Excellent,E,VS1,63.1,56.0,"$4,990",6.05x6.07x3.83 mm
0.80,Excellent,F,IF,62.2,60.0,"$4,120",5.89x5.94x3.68 mm
1.51,Excellent,J,SI2,60.9,60.0,"$4,126",7.4x7.43x4.52 mm
0.91,Excellent,D,VVS1,62.5,59.0,"$7,950",6.16x6.19x3.86 mm
0.96,Excellent,E,VVS2,62.9,56.0,"$5,962",6.24x6.29x3.94 mm
1.70,Excellent,J,SI1,60.7,61.0,"$7,070",7.71x7.75x4.69 mm
0.82,Excellent,E,VVS1,62.1,57.0,"$4,061",5.98x6.02x3.72 mm
1.00,Excellent,G,VS2,63.5,57.0,"$4,290",6.3x6.35x4.02 mm
1.00,Excellent,F,VS2,63.6,57.0,"$4,590",6.28x6.36x4.02 mm
1.03,Excellent,E,VS1,63.1,58.0,"$5,200",6.4x6.45x4.05 mm
1.02,Excellent,G,VVS2,62.9,58.0,"$4,580",6.37x6.41x4.02 mm
1.00,Excellent,D,SI1,62.3,58.0,"$4,979",6.32x6.36x3.96 mm
